"","x"
"2032",561023.837778332
"2033",560704.999563031
"2034",560870.81555995
"2035",562056.13228308
"2036",560457.485910471
"2037",560248.571817117
"2038",560705.243204683
"2039",561623.090036829
"2040",560809.801742437
"2041",560794.853951596
"2042",561191.735152427
"2043",560615.234673971
"2044",560890.828638395
"2045",560879.367730633
"2046",560825.075272191
"2047",560575.368419208
"2048",558128.396834128
"2049",560861.71135226
"2050",560799.215217852
"2051",564366.713292109
"2052",563983.735785236
"2053",562036.019889165
"2054",564854.548262309
"2055",562846.101258896
"2056",565401.092684079
"2057",562568.33124486
"2058",564002.873333982
"2059",563666.133953888
"2060",563972.417268606
"2061",564090.046470891
"2062",564989.458539358
"2063",566800.104612001
"2064",563683.076736772
"2065",566031.085210455
"2066",565022.195174422
"2067",564397.47924849
"2068",561363.517752287
"2069",564048.394446753
"2070",563992.639755551
"2071",564847.314266536
"2072",560823.928832687
"2073",563483.057374637
"2074",564034.952702278
"2075",565138.700096403
"2076",564390.093542817
"2077",564587.828922222
"2078",564157.587734985
"2079",565879.579052173
"2080",563422.919717047
"2081",564055.732398321
"2082",563978.173026022
"2083",563371.697952069
"2084",564041.532863135
"2085",572683.028220001
"2086",564141.814702011
"2087",567154.952249349
"2088",568040.435560113
"2089",564238.665241229
"2090",562710.871528612
"2091",563965.111092123
"2092",565297.593332435
"2093",563389.365400573
"2094",564535.351307437
"2095",564045.093848783
"2096",564058.201999582
"2097",564197.4176089
"2098",563298.567830384
"2099",563798.015056576
"2100",561105.76174907
"2101",562950.534130284
"2102",565495.199513529
"2103",564440.856479591
"2104",564379.481127575
"2105",564788.593863596
"2106",562792.598149367
"2107",564718.264125804
"2108",563129.531544922
"2109",564463.694999667
"2110",564605.052497596
"2111",564102.172807951
"2112",565635.979331063
"2113",564293.739122417
"2114",556353.515437148
"2115",560818.04928454
"2116",564136.802174557
"2117",563836.288903191
"2118",565621.606489868
"2119",562593.694711294
"2120",564364.77675388
"2121",563680.506272455
"2122",568252.569870903
"2123",564208.758225503
"2124",564515.884598086
"2125",563524.815324764
"2126",564726.057724939
"2127",564489.883442799
"2128",564147.685752162
"2129",564325.474974779
"2130",564126.027359307
"2131",564163.106488997
"2132",565324.184197976
"2133",564318.150715793
"2134",564462.824773446
"2135",560902.040543696
"2136",564121.08802294
"2137",566899.057901955
"2138",564407.032600902
"2139",561356.43640446
"2140",564980.07119087
"2141",564112.892576259
"2142",564947.675856858
"2143",567317.943771149
"2144",564798.82198789
"2145",564607.747746975
"2146",562061.461983985
"2147",562939.070090703
"2148",564161.311488522
"2149",563940.083008487
"2150",563572.674364651
"2151",564762.253317934
"2152",565282.695604122
"2153",564301.155793343
"2154",564174.857194803
"2155",561526.365382429
"2156",564330.798933925
"2157",564433.953135019
"2158",564952.519939608
"2159",566243.50198314
"2160",565152.606585041
"2161",564082.13413405
"2162",563499.079560675
"2163",564314.621084256
"2164",565693.494090879
"2165",568165.251444068
"2166",564682.388652094
"2167",566586.086221539
"2168",563435.411544264
"2169",562995.807238636
"2170",564546.547030509
"2171",565788.13793302
"2172",564526.596102392
"2173",566231.77172218
"2174",562813.252177539
"2175",563855.704158066
"2176",564581.179709972
"2177",565020.246172354
"2178",564085.327722377
"2179",564922.617955907
"2180",564908.837956477
"2181",562534.68561124
"2182",565839.718142039
"2183",563736.502857381
"2184",564182.364298981
"2185",565329.282344047
"2186",564795.468550747
"2187",564411.576099698
"2188",562827.486372532
"2189",564050.590956864
"2190",564277.239711144
"2191",565916.210253607
"2192",564282.175133352
"2193",565281.464100502
"2194",564449.046236115
"2195",569227.676548396
"2196",565620.720118565
"2197",564567.618620954
"2198",564727.075875722
"2199",565032.116342504
"2200",564551.576933319
"2201",564430.777052352
"2202",565243.149875056
"2203",565257.158935559
"2204",565174.494982816
"2205",563409.570289537
"2206",564127.596476
"2207",568442.761082847
"2208",565144.447535682
"2209",565268.508295376
"2210",565942.266980669
"2211",564603.088788521
"2212",564746.806168842
"2213",565462.500464616
"2214",565138.442626437
"2215",570330.310163307
"2216",564866.480145636
"2217",564743.988529491
"2218",568201.338984985
"2219",565865.779854009
"2220",566042.917971244
"2221",565058.596978288
"2222",567050.621682985
"2223",567180.849049439
"2224",564536.204233474
"2225",566851.650263316
"2226",565406.699124729
"2227",564942.841711031
"2228",566555.812591057
"2229",569797.98525188
"2230",563766.327268214
"2231",561800.651796081
"2232",564604.535331369
"2233",566226.325868778
"2234",565835.342726272
"2235",569619.00943668
"2236",565937.810690293
"2237",565170.058929184
"2238",568697.932223326
"2239",565306.255340239
"2240",565408.101029574
"2241",565094.509399532
"2242",567477.991542646
"2243",565353.019794891
"2244",565530.067583571
"2245",565121.41763434
"2246",565453.863451669
"2247",562361.233473115
"2248",564910.88413717
"2249",565240.831780183
"2250",565542.683999997
"2251",565742.266762914
"2252",566570.24471364
"2253",565745.343347911
"2254",568976.625925669
"2255",565472.189514781
"2256",565770.935564816
"2257",566549.072201686
"2258",567707.228905528
"2259",564570.30417806
"2260",566733.612143089
"2261",564509.745691192
"2262",564882.775004272
"2263",565595.651283787
"2264",565499.951391135
"2265",565970.649623495
"2266",565900.215104657
"2267",565758.965444639
"2268",565051.66067835
"2269",565911.474961525
"2270",565494.957746114
"2271",565841.633907567
"2272",565926.727402782
"2273",564857.626076266
"2274",566878.121117693
"2275",564906.275154898
"2276",565371.616859933
"2277",566001.038885537
"2278",566005.526044199
"2279",565560.481617382
"2280",565847.36267672
"2281",564385.278674916
"2282",565571.600049062
"2283",565999.019092051
"2284",564449.197296035
"2285",564423.143084944
"2286",565774.004436949
"2287",565532.307337424
"2288",564408.868352895
"2289",566281.379949517
"2290",565208.097420371
"2291",566552.273278921
"2292",565641.744147817
"2293",565959.687584484
"2294",565043.858966945
"2295",565566.201669585
"2296",565807.442144564
"2297",565679.347836277
"2298",565024.547525711
"2299",565390.65457425
"2300",565811.771303863
"2301",566975.179595068
"2302",565903.239962783
"2303",566230.529964073
"2304",565446.350367069
"2305",565848.41640896
"2306",567177.716720818
"2307",566652.622964911
"2308",566548.192194643
"2309",565712.686508596
"2310",566216.288672397
"2311",566629.459614622
"2312",564934.722064338
"2313",565865.128751198
"2314",566330.912009359
"2315",566578.869671822
"2316",565705.296444101
"2317",566001.917468755
"2318",564658.463291554
"2319",565983.736413778
"2320",565736.28510818
"2321",567101.558397543
"2322",565807.805246532
"2323",567127.13476486
"2324",565969.71395532
"2325",565552.533548756
"2326",565910.464900096
"2327",572256.5267265
"2328",563494.878236931
"2329",565015.731257569
"2330",566491.308969293
"2331",566852.836065249
"2332",565769.55913205
"2333",565602.405296534
"2334",566162.933853498
"2335",565833.814483059
"2336",565741.344574902
"2337",565615.897729554
"2338",566478.058737388
"2339",563321.60660882
"2340",564652.217444745
"2341",565743.926001342
"2342",567190.482321132
"2343",566101.071976566
"2344",566225.414764033
"2345",566311.291972152
"2346",565944.115666015
"2347",566701.413587732
"2348",565176.888454123
"2349",564174.491413112
"2350",567096.198035546
"2351",566956.05555696
"2352",566473.785282615
"2353",566522.868565574
"2354",566978.606067121
"2355",566676.201377908
"2356",565977.588194321
"2357",566577.946930337
"2358",567112.495359643
"2359",567631.843292606
"2360",566579.539320754
"2361",566529.9066296
"2362",566702.902249661
"2363",567547.957265465
"2364",564877.044021914
"2365",567520.343300871
"2366",567859.947880907
"2367",567933.745988962
"2368",567780.118127629
"2369",567308.861760384
"2370",566672.666308501
"2371",566914.002950411
"2372",566580.299805476
"2373",564557.46171291
"2374",566664.435002231
"2375",567145.184640341
"2376",569175.947247753
"2377",567767.644689246
"2378",567233.542828334
"2379",568193.366402519
"2380",566390.147156437
"2381",569332.788213702
"2382",566224.477039908
"2383",566566.916429361
"2384",565286.895306046
"2385",566561.199081823
"2386",567124.098110361
"2387",568061.60352368
"2388",566472.590251158
"2389",566185.205064737
"2390",565407.790346797
"2391",565354.763121724
"2392",566737.315272286
"2393",568311.548702163
"2394",567952.188408356
"2395",566841.746205344
"2396",566660.165316537
"2397",567001.61825224
"2398",566729.331831187
"2399",566461.900645677
"2400",566757.356798785
"2401",567811.21182771
"2402",567553.124244727
"2403",568263.595145675
"2404",568071.412069128
"2405",567248.844288409
"2406",568154.321172651
"2407",567386.922703273
"2408",568678.289083265
"2409",565550.772097936
"2410",567037.059360285
"2411",567421.948223972
"2412",568164.031280104
"2413",566890.858272303
"2414",565598.848491517
"2415",568942.166559193
"2416",566879.371401248
"2417",567592.865411835
"2418",566371.198482947
"2419",567692.925976222
"2420",567570.900765745
"2421",567413.032891111
"2422",568093.703940952
"2423",567488.199725696
"2424",567835.401339724
"2425",568979.823453193
"2426",566608.319615258
"2427",563603.539254876
"2428",568552.827663275
"2429",567322.317639191
"2430",567593.265637844
"2431",568367.408776934
"2432",567283.960829437
"2433",568117.677214311
"2434",567416.586037584
"2435",566488.903082567
"2436",565161.174000692
"2437",567234.647591246
"2438",566874.84350191
"2439",566158.102706715
"2440",567126.706928155
"2441",567325.116822499
"2442",567420.525393386
"2443",568062.668542024
"2444",566919.376158292
"2445",571968.642504075
"2446",563100.997397577
"2447",565248.456360648
"2448",566880.127763337
"2449",568587.531395406
"2450",568036.591795271
"2451",569874.217822744
"2452",570026.329650785
"2453",568950.082796685
"2454",569675.564344978
"2455",570148.470206724
"2456",572582.203055103
"2457",570628.016240204
"2458",571038.08860309
"2459",569471.843172918
"2460",569629.966956279
"2461",570573.186911559
"2462",569981.409351461
"2463",572306.672857042
"2464",570187.756873079
"2465",569699.608456158
"2466",569730.644670993
"2467",569767.384263017
"2468",569798.166652937
"2469",569906.646680918
"2470",570703.430422495
"2471",571955.1642377
"2472",570625.715267014
"2473",569851.55226257
"2474",569449.604607693
"2475",569642.634747762
"2476",569851.357098527
"2477",569534.796764703
"2478",569984.288170476
"2479",570794.060204239
"2480",570093.798480793
"2481",569723.086109535
"2482",569794.083810142
"2483",570663.513031507
"2484",570345.842329322
"2485",570213.598189147
"2486",570979.800218194
"2487",569538.564373244
"2488",569696.366727967
"2489",569692.560547949
"2490",570033.938050902
"2491",574149.473708972
"2492",569761.062825071
"2493",569151.962574519
"2494",570557.737291806
"2495",570207.982263186
"2496",569826.963991569
"2497",571809.204696986
"2498",569816.752181048
"2499",574094.806455426
"2500",569921.243982364
"2501",564445.109439406
"2502",565839.357135359
"2503",564920.3134961
"2504",566776.164422863
"2505",565392.558225513
"2506",565603.392058476
"2507",565250.160686889
"2508",564764.920191481
"2509",566708.84775907
"2510",565334.440525473
"2511",565431.926947971
"2512",565010.143182215
"2513",565475.758364649
"2514",563581.745620161
"2515",564714.002310486
"2516",564685.967207032
"2517",564411.222080424
"2518",563791.323594044
"2519",563559.220541473
"2520",562893.64283562
"2521",564160.39680657
"2522",564662.217255652
"2523",565312.994541041
"2524",565519.44568735
"2525",565316.404406763
"2526",564406.002430847
"2527",565554.076365012
"2528",565339.332485639
"2529",566159.501919869
"2530",565353.958007013
"2531",565606.100145562
"2532",565462.941192226
"2533",565082.521311639
"2534",564806.467844026
"2535",564862.146184112
"2536",564438.973705998
"2537",564907.570020079
"2538",566278.569338839
"2539",565214.959902929
"2540",565315.51179548
"2541",564835.932127709
"2542",565896.284886687
"2543",564830.931254038
"2544",565435.198747809
"2545",564824.126681702
"2546",564326.237106458
"2547",564943.873568221
"2548",565799.308562319
"2549",564960.574805271
"2550",565609.865592851
"2551",565227.569914963
"2552",562470.370983062
"2553",564476.988612632
"2554",563872.60616994
"2555",564318.270168211
"2556",564081.432880714
"2557",565094.507133945
"2558",565070.903589224
"2559",566208.598419313
"2560",566877.711600439
"2561",565388.862937874
"2562",564976.813005727
"2563",564755.819071362
"2564",565156.265717378
"2565",565568.696568068
"2566",566129.095297643
"2567",565868.933542117
"2568",565595.778295467
"2569",565778.851065622
"2570",564921.692947244
"2571",565027.898082498
"2572",565676.453082419
"2573",565402.056954556
"2574",565835.850471902
"2575",564965.745900332
"2576",566109.752429963
"2577",564418.032239493
"2578",563985.142489113
"2579",565021.660794197
"2580",565299.004743568
"2581",566795.929206646
"2582",564865.69151138
"2583",565231.746555595
"2584",565386.223538057
"2585",565332.637663242
"2586",567693.366876731
"2587",565813.351497604
"2588",564669.287090394
"2589",563662.276591776
"2590",564474.436654579
"2591",564986.774499943
"2592",565809.908154258
"2593",560856.486902846
"2594",563435.557113043
"2595",565175.088068279
"2596",565666.456197108
"2597",565337.109558522
"2598",565066.953782026
"2599",565172.729664148
"2600",567469.940679372
"2601",564318.948457751
"2602",564851.857121578
"2603",564999.780251518
"2604",565144.065836618
"2605",564000.478093862
"2606",564909.027497177
"2607",566045.946455888
"2608",564997.115816889
"2609",565168.911165363
"2610",566010.095945656
"2611",564460.174984373
"2612",565532.064045117
"2613",560340.065112675
"2614",563571.049744082
"2615",565033.001049686
"2616",565343.06835102
"2617",565164.239788007
"2618",566017.112335591
"2619",565414.149217072
"2620",565293.006966543
"2621",563474.912834819
"2622",564982.971278481
"2623",565778.340891551
"2624",563931.87951536
"2625",565162.077124974
"2626",564981.331519966
"2627",565365.451637796
"2628",565195.703006331
"2629",565761.584471229
"2630",563709.426570479
"2631",565120.685048027
"2632",569081.537658508
"2633",563982.931694936
"2634",565148.821213833
"2635",565131.662414392
"2636",565611.596434271
"2637",565202.97655409
"2638",563874.996191814
"2639",565467.911335917
"2640",566353.158603725
"2641",565040.724627747
"2642",572526.412156983
"2643",563827.391100508
"2644",565547.389059098
"2645",565065.767857685
"2646",565473.348169034
"2647",563984.448354012
"2648",565477.240687334
"2649",564136.664500258
"2650",565171.570928833
"2651",564519.245545702
"2652",565064.47466647
"2653",565004.311131353
"2654",565196.854004681
"2655",560351.074647032
"2656",565167.983237257
"2657",565272.543985557
"2658",564411.368099166
"2659",564797.303117821
"2660",564938.027125323
"2661",563219.970067683
"2662",564624.84043748
"2663",565402.211719588
"2664",565029.669247334
"2665",563376.247743612
"2666",564626.997885719
"2667",566047.406076031
"2668",564151.900244729
"2669",564901.471946223
"2670",563094.114354745
"2671",563889.092504416
"2672",565142.142575804
"2673",564164.507791089
"2674",561994.726397495
"2675",564903.914167586
"2676",565762.309469936
"2677",563741.49263225
"2678",569964.97812936
"2679",563349.709448366
"2680",565165.868342613
"2681",562050.072947419
"2682",565362.844122933
"2683",564988.760406407
"2684",565947.50857255
"2685",562421.974222495
"2686",564319.506640821
"2687",565122.60608925
"2688",564864.524437686
"2689",564988.701743792
"2690",565038.293353955
"2691",564051.160056911
"2692",562250.605947278
"2693",564941.007529357
"2694",563828.842733636
"2695",562872.766196131
"2696",563471.441305234
"2697",564942.321758435
"2698",563805.807629748
"2699",564279.355709901
"2700",563503.485184868
"2701",558185.116486951
"2702",556268.959086782
"2703",558338.70995641
"2704",558026.683051888
"2705",556019.290517766
"2706",557027.409356097
"2707",558512.596600141
"2708",557227.899226716
"2709",556036.087453991
"2710",558679.466125506
"2711",559573.681944864
"2712",558423.092171494
"2713",556282.812256047
"2714",557705.651198065
"2715",557113.59922792
"2716",561205.355499019
"2717",557936.862703188
"2718",558953.773139674
"2719",558404.776569169
"2720",558435.786148815
"2721",556910.389724196
"2722",557929.326066722
"2723",558746.164114079
"2724",558630.434767342
"2725",557973.273012808
"2726",557047.385746559
"2727",558131.674897522
"2728",557717.687848721
"2729",558578.048259151
"2730",556801.056806468
"2731",557280.813982896
"2732",557932.162572643
"2733",558309.515827036
"2734",557951.196510248
"2735",558124.24950253
"2736",558305.210449905
"2737",557902.704022212
"2738",557536.559052545
"2739",558185.955795108
"2740",554875.095429072
"2741",559757.445243851
"2742",556968.700093991
"2743",557677.218192066
"2744",558510.988357401
"2745",558423.201848562
"2746",557866.947787984
"2747",559111.902109323
"2748",557901.991972846
"2749",558033.693284764
"2750",558032.972387299
"2751",558593.185482999
"2752",556713.513271559
"2753",558631.573256885
"2754",558185.010567157
"2755",556726.939619766
"2756",557160.397833432
"2757",557742.133496406
"2758",557877.941009663
"2759",558946.650502893
"2760",558700.871727259
"2761",558527.758550431
"2762",558396.470104287
"2763",557670.766454824
"2764",558428.95784355
"2765",558578.407559765
"2766",558455.600884904
"2767",558267.081972856
"2768",558433.457031881
"2769",559344.474371645
"2770",558394.057524693
"2771",557630.47002973
"2772",557878.360628794
"2773",555006.324263161
"2774",558798.963862215
"2775",557424.087167896
"2776",559391.007173429
"2777",557851.661737807
"2778",558539.979142321
"2779",558145.262784293
"2780",555784.15969403
"2781",558494.765903762
"2782",558425.294884762
"2783",557890.763855805
"2784",558507.781748985
"2785",555166.00470103
"2786",559177.535253222
"2787",558536.539880801
"2788",558305.989017355
"2789",558015.806345391
"2790",558722.399675101
"2791",558531.068629873
"2792",557241.345612501
"2793",559391.145066002
"2794",558440.508565915
"2795",554495.15635503
"2796",558182.65278978
"2797",559131.1034189
"2798",558502.808416871
"2799",558088.095214089
"2800",559351.619679253
"2801",558453.805478081
"2802",559012.049439137
"2803",556657.222874409
"2804",559078.433764715
"2805",558779.56166219
"2806",558501.769789697
"2807",562318.342777941
"2808",554758.947842781
"2809",561958.145039691
"2810",559103.731733087
"2811",557360.003749532
"2812",557842.010559649
"2813",558437.698813736
"2814",558838.959779212
"2815",560084.961741228
"2816",560878.75758576
"2817",557013.529862154
"2818",560350.316741666
"2819",558139.887560104
"2820",558944.276612973
"2821",558951.514168618
"2822",558465.48719779
"2823",558708.47748703
"2824",559005.853895774
"2825",558568.20342134
"2826",559442.603752027
"2827",559787.029774034
"2828",558967.168698753
"2829",558146.606260083
"2830",558609.932342552
"2831",558458.536577747
"2832",557220.997929892
"2833",558621.191376245
"2834",559745.86919308
"2835",558169.322413707
"2836",561035.574198482
"2837",558880.08420435
"2838",558605.485841677
"2839",556872.184361737
"2840",558374.105130081
"2841",558344.875500921
"2842",557879.329833853
"2843",557732.030778764
"2844",558583.33245509
"2845",559406.163466689
"2846",559405.342118265
"2847",558676.53119082
"2848",559438.9719931
"2849",558583.703630596
"2850",558541.577398225
"2851",558433.880800083
"2852",558992.281209838
"2853",559121.342147802
"2854",558404.462371163
"2855",558146.386686909
"2856",558277.162372588
"2857",558273.586448245
"2858",557504.341410425
"2859",558003.490291317
"2860",558940.953030353
"2861",558618.168758752
"2862",555358.628181135
"2863",558180.344571914
"2864",558296.957206107
"2865",556485.166642917
"2866",559119.024976367
"2867",558179.164649167
"2868",557794.236683402
"2869",557027.07476655
"2870",557776.112457116
"2871",558353.06932824
"2872",557195.262197257
"2873",555590.767192354
"2874",556953.89781439
"2875",558755.193576563
"2876",558376.99169744
"2877",561779.61508528
"2878",556100.315991568
"2879",556409.762299798
"2880",561895.006461032
"2881",558489.207390775
"2882",559740.189439944
"2883",558231.961345121
"2884",558487.42515668
"2885",557641.1830384
"2886",557821.673538994
"2887",560474.287262629
"2888",558319.841453799
"2889",558040.992210465
"2890",556795.452409075
"2891",560379.631640524
"2892",558043.780766423
"2893",556356.825920602
"2894",560412.681449048
"2895",556414.008887518
"2896",558145.816984738
"2897",556800.534201557
"2898",558266.35216288
"2899",554397.550279214
"2900",557167.880952046
"2901",559571.27545079
"2902",559886.903148242
"2903",559314.958857558
"2904",558989.294131534
"2905",559706.012506243
"2906",559591.657268646
"2907",559233.20022478
"2908",558652.492949715
"2909",560289.209508818
"2910",558797.831931248
"2911",559265.05254992
"2912",558860.587974458
"2913",559571.536336128
"2914",558185.423787998
"2915",559968.235975032
"2916",561558.107996689
"2917",559233.910043537
"2918",559183.997644874
"2919",560666.313757519
"2920",557871.418581724
"2921",558843.612469348
"2922",559366.619299776
"2923",559547.650556835
"2924",559661.572513004
"2925",559186.803983605
"2926",558612.98314786
"2927",559384.179297005
"2928",559950.262116397
"2929",557184.807439165
"2930",561606.506289053
"2931",558298.964892166
"2932",559386.197461734
"2933",559167.861062298
"2934",560719.05161323
"2935",560553.506666462
"2936",559990.537436905
"2937",557499.057699193
"2938",562104.246280439
"2939",562108.203424149
"2940",558301.642835197
"2941",559419.517686708
"2942",558479.635598207
"2943",562165.0274567
"2944",558689.977198303
"2945",559508.934328569
"2946",559126.992926321
"2947",559220.239229264
"2948",560958.117578675
"2949",560811.180100958
"2950",559876.337555093
"2951",559277.356420414
"2952",559459.541116323
"2953",560783.198473816
"2954",559747.266889985
"2955",559825.272475188
"2956",559633.161086276
"2957",559564.21237899
"2958",558554.900651135
"2959",558348.586457289
"2960",559746.546085699
"2961",560120.497425004
"2962",560182.909824042
"2963",562223.554780317
"2964",556708.819199764
"2965",559439.252124268
"2966",559689.82010971
"2967",560219.715903976
"2968",559646.648093149
"2969",558491.649918516
"2970",559834.961439491
"2971",560189.091728229
"2972",560942.406370415
"2973",560677.663846046
"2974",559889.373421724
"2975",560490.180609246
"2976",560531.573105746
"2977",559568.566492538
"2978",559831.037470488
"2979",559490.795245736
"2980",559633.414671221
"2981",559188.435227572
"2982",561992.227432808
"2983",558686.971696273
"2984",559116.244145237
"2985",557627.137296836
"2986",559609.674950041
"2987",559817.454668811
"2988",558047.777128213
"2989",562641.721424315
"2990",561004.617913114
"2991",560541.121672812
"2992",559566.55550098
"2993",560664.067511298
"2994",559383.208625435
"2995",560936.934468864
"2996",560277.366896836
"2997",555867.367587903
"2998",559596.391310948
"2999",559714.738841686
"3000",559553.185316593
"3001",558215.38649799
"3002",557956.002049997
"3003",558064.484143691
"3004",556944.957249925
"3005",557007.997441684
"3006",559170.892077378
"3007",557461.111992637
"3008",558306.229531927
"3009",560839.58624491
"3010",556478.565644298
"3011",556304.861194003
"3012",557494.207039389
"3013",557100.760933908
"3014",557275.463129608
"3015",556814.739866024
"3016",556132.818953117
"3017",554657.821832759
"3018",554775.892185483
"3019",557770.148312597
"3020",557621.202121474
"3021",557735.561991689
"3022",557799.761944464
"3023",557311.255886797
"3024",557440.922342706
"3025",557495.253407762
"3026",557552.031353538
"3027",556050.810997351
"3028",557532.898476146
"3029",557584.045514925
"3030",555016.775194055
"3031",557580.985683618
"3032",555602.681744774
"3033",556607.854937676
"3034",558516.539198538
"3035",557075.557563295
"3036",558656.583447158
"3037",557256.458117164
"3038",556692.981304598
"3039",557333.339044881
"3040",557763.302107065
"3041",556529.313643963
"3042",557513.719358451
"3043",557590.293837517
"3044",556894.045067557
"3045",557073.186514459
"3046",558302.713339393
"3047",557656.089314209
"3048",557968.682402596
"3049",555201.990225825
"3050",557867.263355146
"3051",557053.521696162
"3052",556365.781021163
"3053",556543.195943168
"3054",556460.333926944
"3055",556107.746655231
"3056",556634.537638286
"3057",556632.307254845
"3058",555867.537904066
"3059",556457.881227772
"3060",557030.536728541
"3061",556896.794443857
"3062",554698.014847272
"3063",556756.934695488
"3064",564800.439936937
"3065",556127.040981461
"3066",557560.696184889
"3067",555708.166660179
"3068",556159.95510731
"3069",556526.742081318
"3070",556547.861513539
"3071",556537.218463719
"3072",555537.45559825
"3073",556495.540545566
"3074",556509.860401919
"3075",556585.239773498
"3076",554269.74604644
"3077",555864.374088213
"3078",556295.401856693
"3079",555892.926717711
"3080",559603.944959751
"3081",556221.570697829
"3082",555995.842782703
"3083",555061.429450855
"3084",555610.65659609
"3085",556546.70680206
"3086",555142.642002731
"3087",554189.373088676
"3088",556817.684678343
"3089",556115.944191221
"3090",556492.662292006
"3091",555978.410448144
"3092",556422.184706539
"3093",557628.329537892
"3094",554813.711187049
"3095",555561.868444858
"3096",556403.893041524
"3097",556281.048769026
"3098",557168.568212832
"3099",555646.276469154
"3100",556459.936142129
"3101",555230.588904978
"3102",553137.999235774
"3103",552296.115285563
"3104",552912.052025695
"3105",552860.886898072
"3106",553184.370966427
"3107",553007.449051864
"3108",551014.983982827
"3109",553178.113227344
"3110",552344.526709354
"3111",552608.254129254
"3112",552102.77044875
"3113",555195.443755336
"3114",551372.776869416
"3115",552515.242029046
"3116",552037.96185892
"3117",552668.43895697
"3118",551647.483048426
"3119",552168.119937916
"3120",553583.538563755
"3121",551145.130389463
"3122",552701.986973617
"3123",548292.102248708
"3124",554557.242149546
"3125",552342.743649299
"3126",552673.283375272
"3127",551985.640223797
"3128",554263.392932691
"3129",553354.284925083
"3130",553365.319445919
"3131",552925.855296687
"3132",553903.619044792
"3133",552627.699006869
"3134",551114.165121931
"3135",553023.93237133
"3136",554624.860790283
"3137",553370.245292908
"3138",552524.692439719
"3139",552853.972179488
"3140",552510.089821563
"3141",552715.734458499
"3142",552240.108342404
"3143",552711.900935753
"3144",552626.790723427
"3145",552723.689280129
"3146",552337.283147751
"3147",552671.649040716
"3148",552352.619763143
"3149",551424.013339988
"3150",553582.519181613
"3151",553742.727646173
"3152",552923.900767
"3153",553397.80244507
"3154",554166.530075776
"3155",556703.519138056
"3156",550558.074710793
"3157",556905.193584896
"3158",553114.170247188
"3159",553494.897831314
"3160",553394.433688751
"3161",552168.173799542
"3162",553512.246290927
"3163",553065.643039829
"3164",554087.644690553
"3165",551353.633594506
"3166",553278.252120947
"3167",553061.573825867
"3168",553527.838107552
"3169",553198.606378864
"3170",552588.558404562
"3171",553962.040431098
"3172",553409.080641783
"3173",553256.116072589
"3174",553998.319596025
"3175",554109.859843136
"3176",553654.755579667
"3177",553279.032046273
"3178",553497.370522818
"3179",554046.067192641
"3180",553328.341653554
"3181",554748.199101157
"3182",553225.406064231
"3183",553507.915036241
"3184",554156.251704272
"3185",553482.318113822
"3186",553026.824433467
"3187",554987.058014928
"3188",549910.623982018
"3189",554428.171651396
"3190",553055.226920571
"3191",556933.847324912
"3192",553534.074304051
"3193",553204.720071181
"3194",553546.584635652
"3195",552975.848918095
"3196",553200.173624817
"3197",553352.499072089
"3198",554868.996645096
"3199",552742.318833515
"3200",553598.809666544
"3201",552254.180519237
"3202",556650.488759661
"3203",554001.473789198
"3204",554005.816828889
"3205",554299.617985298
"3206",553871.881222756
"3207",553672.815242379
"3208",555932.115445603
"3209",555195.475241441
"3210",554161.823892878
"3211",553788.038364123
"3212",555309.334995542
"3213",551962.224855563
"3214",554902.615697156
"3215",553199.762435936
"3216",555078.561951246
"3217",552980.242889607
"3218",555238.007301604
"3219",554911.090172118
"3220",554022.415218214
"3221",554551.832979877
"3222",555704.072033521
"3223",553788.35653659
"3224",553958.910145399
"3225",553957.676756104
"3226",553896.669788379
"3227",553809.449975161
"3228",554791.803810652
"3229",553886.240724065
"3230",553620.141568044
"3231",553821.464483495
"3232",556618.462321412
"3233",554374.099939891
"3234",554198.895263067
"3235",552868.908962716
"3236",554943.96630157
"3237",554869.994466921
"3238",554001.479142706
"3239",550636.73058669
"3240",553650.021392993
"3241",556876.904880949
"3242",553467.840711677
"3243",553885.231081586
"3244",556294.545240445
"3245",553961.404223901
"3246",554078.540889266
"3247",553431.113384897
"3248",555086.121216895
"3249",554511.644762159
"3250",558208.951748489
"3251",552100.254021271
"3252",553251.309176997
"3253",551683.121431062
"3254",553893.745040984
"3255",552579.551134791
"3256",552675.363782705
"3257",553612.628654361
"3258",550567.913631054
"3259",552893.908680937
"3260",552074.383804903
"3261",548937.526258286
"3262",552857.302397216
"3263",552670.52653211
"3264",553016.326431394
"3265",552409.292381966
"3266",555450.03252158
"3267",552378.056733801
"3268",552447.506198015
"3269",552812.184364447
"3270",549993.947351945
"3271",552465.285906362
"3272",553906.229049093
"3273",552368.910877979
"3274",553044.456784815
"3275",553149.595707971
"3276",552160.064735026
"3277",552705.022337255
"3278",552917.342950738
"3279",552282.571406849
"3280",552976.520480112
"3281",552935.305677989
"3282",553962.786023656
"3283",549288.6776482
"3284",552536.430128047
"3285",552767.272817364
"3286",553105.447387135
"3287",552813.219319534
"3288",553044.102143876
"3289",552651.040457329
"3290",553678.807571253
"3291",551889.125398811
"3292",553008.594429352
"3293",554195.384931046
"3294",554862.621732858
"3295",552579.475212796
"3296",557773.436405564
"3297",551560.261664276
"3298",553178.538698114
"3299",552929.384783241
"3300",553268.394614387
"3301",554157.611817746
"3302",555075.812098041
"3303",554056.318301306
