id,x,y,date,time
220,582888,5810310,1/6/2005,4:01
220,582890,5810314,1/6/2005,6:00
220,582888,5810318,1/6/2005,8:00
220,585603,5804268,1/6/2005,12:01
220,589016,5802662,1/6/2005,16:00
220,589546,5800721,1/6/2005,18:01
220,591570,5798655,1/6/2005,20:00
220,591598,5798648,1/6/2005,22:00
220,591584,5798663,1/7/2005,0:00
220,591585,5798644,1/7/2005,2:00
220,591590,5798662,1/7/2005,4:00
220,591581,5798653,1/7/2005,6:00
220,590053,5797728,1/7/2005,8:01
220,589191,5799577,1/7/2005,10:00
220,590030,5803868,1/7/2005,12:00
220,589341,5800869,1/7/2005,14:01
220,590426,5799589,1/7/2005,16:00
220,589259,5799533,1/7/2005,18:00
220,589323,5799613,1/7/2005,20:00
220,589482,5799629,1/7/2005,22:01
220,589335,5799623,1/8/2005,0:00
220,589940,5799995,1/8/2005,2:01
220,589975,5799884,1/8/2005,4:00
220,589971,5799871,1/8/2005,6:00
220,590013,5799919,1/8/2005,8:00
220,590023,5799965,1/8/2005,10:00
220,590424,5799580,1/8/2005,12:00
220,591846,5798904,1/8/2005,14:01
220,591305,5794894,1/8/2005,16:01
220,594881,5793130,1/8/2005,18:01
220,598735,5793799,1/8/2005,20:00
220,601402,5795945,1/8/2005,22:01
220,602122,5797448,1/9/2005,0:01
220,602347,5797727,1/9/2005,2:00
220,602337,5797737,1/9/2005,4:01
220,602365,5797748,1/9/2005,6:00
220,602341,5797752,1/9/2005,8:00
220,599463,5800147,1/9/2005,12:01
220,598704,5800312,1/9/2005,14:00
220,599655,5799244,1/9/2005,16:00
220,599652,5799232,1/9/2005,18:00
220,598759,5799303,1/9/2005,20:00
220,599487,5799256,1/9/2005,22:00
220,599627,5799241,1/10/2005,0:01
220,599381,5799327,1/10/2005,2:01
220,598061,5800581,1/10/2005,4:01
220,599808,5800257,1/10/2005,6:00
220,599811,5800264,1/10/2005,8:00
220,599730,5800555,1/10/2005,10:00
220,599730,5800568,1/10/2005,12:00
220,599732,5800570,1/10/2005,14:00
220,599743,5800548,1/10/2005,16:01
220,599940,5800771,1/10/2005,18:01
220,601818,5804379,1/10/2005,20:01
220,602310,5804691,1/10/2005,22:01
220,602566,5808162,1/11/2005,4:00
220,599291,5810255,1/11/2005,6:00
220,597463,5809878,1/11/2005,8:00
220,598067,5810134,1/11/2005,10:00
220,597359,5811085,1/11/2005,12:00
220,595661,5811753,1/11/2005,14:01
220,595602,5811702,1/11/2005,16:00
220,595601,5811650,1/11/2005,18:00
220,595596,5811674,1/11/2005,20:00
220,595608,5811686,1/11/2005,22:01
220,595594,5811645,1/12/2005,0:00
220,595601,5811643,1/12/2005,2:01
220,595596,5811670,1/12/2005,4:00
220,595593,5811666,1/12/2005,6:00
220,595612,5811657,1/12/2005,8:00
220,595596,5811667,1/12/2005,10:00
220,595602,5811679,1/12/2005,12:00
220,594305,5810961,1/12/2005,14:01
220,587361,5811721,1/12/2005,16:00
220,584352,5810562,1/12/2005,18:00
220,584376,5810547,1/12/2005,20:00
220,584383,5810559,1/12/2005,22:01
220,584383,5810560,1/13/2005,0:00
220,582483,5810004,1/13/2005,4:01
220,581075,5807118,1/13/2005,6:00
220,581410,5807163,1/13/2005,8:00
220,582240,5807440,1/13/2005,10:01
220,582444,5804186,1/13/2005,12:00
220,582977,5803783,1/13/2005,14:01
220,586854,5804354,1/13/2005,16:00
220,591462,5800923,1/13/2005,18:00
220,591669,5800842,1/13/2005,20:00
220,590555,5799845,1/13/2005,22:01
220,590084,5799848,1/14/2005,0:00
220,590095,5799865,1/14/2005,2:00
220,590108,5799764,1/14/2005,4:00
220,590072,5799829,1/14/2005,6:00
220,590090,5799834,1/14/2005,8:00
220,590090,5799842,1/14/2005,10:00
220,589167,5797151,1/14/2005,12:01
220,586195,5796704,1/14/2005,16:00
220,586206,5796706,1/14/2005,18:00
220,588972,5795379,1/14/2005,22:01
220,591098,5795210,1/15/2005,0:01
220,591087,5795237,1/15/2005,2:01
220,591096,5795215,1/15/2005,4:01
220,591052,5795192,1/15/2005,6:01
220,591496,5796216,1/15/2005,8:00
220,591468,5795599,1/15/2005,10:00
220,591647,5795450,1/15/2005,12:00
220,591639,5795435,1/15/2005,14:00
220,591284,5795268,1/15/2005,16:00
220,590979,5795237,1/15/2005,18:00
220,591129,5795247,1/15/2005,20:00
220,591743,5795746,1/15/2005,22:01
220,591557,5795631,1/16/2005,0:01
220,591561,5795628,1/16/2005,2:01
220,591737,5795742,1/16/2005,4:00
220,591730,5795739,1/16/2005,6:00
220,591722,5795743,1/16/2005,8:00
220,591301,5793835,1/16/2005,10:00
220,590059,5792599,1/16/2005,12:02
220,590122,5792259,1/16/2005,14:01
220,590135,5792459,1/16/2005,16:00
220,589884,5791948,1/16/2005,18:00
220,590240,5791145,1/16/2005,20:00
220,590233,5791119,1/16/2005,22:01
220,590214,5791127,1/17/2005,0:01
220,590224,5791129,1/17/2005,2:00
220,590228,5791182,1/17/2005,4:00
220,590236,5791176,1/17/2005,6:01
220,590099,5791131,1/17/2005,8:01
220,592206,5792135,1/17/2005,10:01
220,592680,5793213,1/17/2005,12:01
220,592766,5793250,1/17/2005,14:00
220,592605,5793265,1/17/2005,16:00
220,592625,5793238,1/17/2005,18:01
220,596865,5794479,1/17/2005,20:00
220,596848,5794427,1/17/2005,22:00
220,602230,5796110,1/18/2005,4:01
220,602378,5799130,1/18/2005,8:00
220,600399,5801042,1/18/2005,10:01
220,600371,5800994,1/18/2005,12:01
220,600386,5800933,1/18/2005,14:01
220,600325,5801024,1/18/2005,16:00
220,600359,5800998,1/18/2005,18:00
220,600355,5801016,1/18/2005,20:01
220,603766,5807557,1/19/2005,0:01
220,599192,5810343,1/19/2005,2:01
220,599075,5810390,1/19/2005,4:00
220,598869,5810388,1/19/2005,6:00
220,598859,5810327,1/19/2005,8:00
220,599216,5810239,1/19/2005,10:00
220,596985,5811678,1/19/2005,12:01
220,595138,5811097,1/19/2005,14:00
220,593019,5808344,1/19/2005,16:00
220,593178,5807213,1/19/2005,18:01
220,592934,5806170,1/19/2005,20:00
220,593481,5805838,1/19/2005,22:00
220,594343,5805180,1/20/2005,0:00
220,594351,5805196,1/20/2005,2:01
220,594350,5805150,1/20/2005,4:01
220,594351,5805199,1/20/2005,6:00
220,603122,5809128,1/20/2005,16:01
220,603266,5809266,1/20/2005,18:01
220,603069,5809259,1/20/2005,20:00
220,603051,5809293,1/20/2005,22:01
220,603049,5809290,1/21/2005,0:00
220,603051,5809296,1/21/2005,2:01
220,603047,5809275,1/21/2005,4:00
220,603052,5809268,1/21/2005,6:01
220,603050,5809274,1/21/2005,8:01
220,602631,5808805,1/21/2005,10:01
220,602528,5808939,1/21/2005,12:01
220,602518,5808920,1/21/2005,14:01
220,602478,5808921,1/21/2005,16:00
220,602816,5807555,1/21/2005,18:00
220,602785,5807576,1/21/2005,20:00
220,602796,5807574,1/21/2005,22:00
220,602785,5807633,1/22/2005,0:00
220,602760,5807629,1/22/2005,2:00
220,602741,5807630,1/22/2005,4:00
220,602776,5807576,1/22/2005,6:00
220,602553,5808171,1/22/2005,8:00
220,602610,5807754,1/22/2005,10:00
220,601104,5807281,1/22/2005,12:01
220,600933,5807014,1/22/2005,14:00
220,600921,5807036,1/22/2005,16:00
220,602789,5807572,1/22/2005,18:01
220,602754,5807596,1/22/2005,20:00
220,602780,5807583,1/22/2005,22:00
220,602719,5807539,1/23/2005,0:00
220,602784,5807583,1/23/2005,2:01
220,602792,5807624,1/23/2005,4:00
220,602771,5807635,1/23/2005,6:00
220,602785,5807664,1/23/2005,8:00
220,600882,5807172,1/23/2005,12:00
220,599757,5807525,1/23/2005,14:00
220,599760,5807577,1/23/2005,16:00
220,599824,5807623,1/23/2005,18:01
220,598362,5808596,1/23/2005,20:01
220,602785,5807611,1/24/2005,0:01
220,602754,5807616,1/24/2005,2:01
220,602753,5807647,1/24/2005,4:00
220,602914,5807659,1/24/2005,6:00
220,602756,5807697,1/24/2005,8:00
220,600842,5807103,1/24/2005,12:00
220,600834,5807091,1/24/2005,14:01
220,600687,5807296,1/24/2005,16:00
220,600834,5807102,1/24/2005,18:00
220,600837,5807104,1/24/2005,20:00
220,600565,5806629,1/24/2005,22:00
220,590914,5805504,1/25/2005,2:00
220,590066,5805936,1/25/2005,4:01
220,590025,5806072,1/25/2005,6:00
220,590001,5806076,1/25/2005,8:00
220,588277,5805804,1/25/2005,10:01
220,584341,5805906,1/25/2005,12:00
220,581013,5807615,1/25/2005,18:01
220,580993,5807716,1/25/2005,20:00
220,580972,5807658,1/25/2005,22:01
220,579304,5807371,1/26/2005,0:01
220,581134,5806069,1/26/2005,2:01
220,584561,5805934,1/26/2005,4:01
220,585886,5806000,1/26/2005,6:00
220,585993,5806218,1/26/2005,8:00
220,585480,5807874,1/26/2005,10:00
220,585479,5807891,1/26/2005,12:01
220,585494,5807887,1/26/2005,14:00
220,585483,5807919,1/26/2005,16:00
220,586257,5810161,1/26/2005,18:00
220,586577,5810191,1/26/2005,20:00
220,586583,5810205,1/26/2005,22:00
220,587680,5809685,1/27/2005,0:01
220,588740,5805855,1/27/2005,4:00
220,590897,5805086,1/27/2005,8:00
220,590400,5806635,1/27/2005,10:00
220,589515,5805828,1/27/2005,12:00
220,589599,5805654,1/27/2005,14:00
220,589442,5805764,1/27/2005,16:01
220,593293,5800519,1/27/2005,20:00
220,593291,5800521,1/27/2005,22:00
220,594578,5799061,1/28/2005,0:00
220,595975,5799221,1/28/2005,2:01
220,595485,5795464,1/28/2005,6:00
220,595667,5794971,1/28/2005,8:00
220,593680,5793669,1/28/2005,10:01
220,590187,5791153,1/28/2005,12:01
220,590280,5790301,1/28/2005,14:00
220,589032,5791948,1/28/2005,16:01
220,588709,5794483,1/28/2005,18:00
220,588947,5793469,1/28/2005,20:00
220,588940,5793474,1/28/2005,22:01
220,588939,5793466,1/29/2005,0:00
220,588947,5793475,1/29/2005,2:00
220,588906,5793544,1/29/2005,4:00
220,588651,5794036,1/29/2005,6:00
220,588651,5794032,1/29/2005,8:00
220,588655,5794036,1/29/2005,10:01
220,588928,5793882,1/29/2005,12:00
220,588961,5793514,1/29/2005,14:00
220,588980,5793497,1/29/2005,16:00
220,588985,5793489,1/29/2005,18:00
220,588829,5793865,1/29/2005,20:00
220,588018,5795449,1/29/2005,22:01
220,588028,5795468,1/30/2005,0:00
220,588010,5795480,1/30/2005,2:01
220,586344,5796159,1/30/2005,4:01
220,586292,5797616,1/30/2005,6:00
220,586389,5797706,1/30/2005,8:01
220,588145,5799503,1/30/2005,12:01
220,588172,5799075,1/30/2005,18:01
220,588066,5799157,1/30/2005,22:00
220,587980,5799138,1/31/2005,0:00
220,588057,5799129,1/31/2005,2:00
220,588093,5799140,1/31/2005,4:01
220,588070,5799134,1/31/2005,6:01
220,588017,5799138,1/31/2005,8:01
220,588593,5800637,1/31/2005,12:01
220,588589,5800637,1/31/2005,14:00
220,588587,5800676,1/31/2005,18:01
220,588942,5802916,1/31/2005,20:01
220,588946,5802884,1/31/2005,22:00
220,588050,5807121,2/1/2005,0:01
220,588642,5807897,2/1/2005,2:01
220,588635,5807909,2/1/2005,4:00
220,588633,5807900,2/1/2005,6:00
220,596813,5810840,2/1/2005,12:00
220,596804,5810842,2/1/2005,14:00
220,596808,5810843,2/1/2005,16:00
220,600603,5810649,2/1/2005,18:00
220,599472,5809353,2/1/2005,20:01
220,599461,5809353,2/1/2005,22:00
220,599474,5809346,2/2/2005,0:00
220,599470,5809336,2/2/2005,2:01
220,599477,5809334,2/2/2005,4:00
220,599493,5809322,2/2/2005,6:01
220,599458,5809335,2/2/2005,8:00
220,601587,5809396,2/2/2005,10:00
220,602683,5809556,2/2/2005,12:01
220,600897,5809894,2/2/2005,14:00
220,600883,5809895,2/2/2005,16:00
220,602776,5807560,2/2/2005,20:01
220,602838,5808120,2/2/2005,22:01
220,602837,5808119,2/3/2005,0:00
220,602809,5808109,2/3/2005,2:01
220,602869,5807651,2/3/2005,4:00
220,602764,5807647,2/3/2005,6:00
220,602584,5807754,2/3/2005,8:00
220,602596,5807753,2/3/2005,10:01
220,602732,5807675,2/3/2005,12:01
220,599185,5808295,2/3/2005,14:01
220,599067,5807711,2/3/2005,16:01
220,599123,5807725,2/3/2005,18:01
220,599120,5807804,2/3/2005,20:00
220,599131,5807815,2/3/2005,22:01
220,599131,5807812,2/4/2005,0:00
220,599719,5806040,2/4/2005,2:01
220,602798,5799119,2/4/2005,6:01
220,600552,5800786,2/4/2005,10:01
220,600861,5800683,2/4/2005,12:01
220,600690,5800756,2/4/2005,14:00
220,601112,5800751,2/4/2005,16:01
220,601553,5801123,2/4/2005,18:00
220,602649,5801602,2/4/2005,20:00
220,589958,5806970,2/5/2005,4:00
220,589971,5806942,2/5/2005,6:00
220,589959,5806972,2/5/2005,8:00
220,582016,5806577,2/5/2005,18:00
220,582023,5806582,2/5/2005,20:00
220,582079,5806600,2/5/2005,22:00
220,582062,5806624,2/6/2005,0:01
220,582066,5806612,2/6/2005,2:00
220,582111,5806641,2/6/2005,4:01
220,582076,5806615,2/6/2005,6:00
220,582061,5806617,2/6/2005,8:00
220,584349,5805547,2/6/2005,12:01
220,584366,5805534,2/6/2005,14:01
220,584349,5805540,2/6/2005,16:00
220,584339,5805551,2/6/2005,18:01
220,583022,5806125,2/6/2005,20:01
220,582019,5806573,2/6/2005,22:00
220,582068,5806611,2/7/2005,0:01
220,582055,5806608,2/7/2005,2:00
220,582061,5806620,2/7/2005,4:00
220,582077,5806632,2/7/2005,6:00
220,582009,5806566,2/7/2005,8:00
220,582052,5806604,2/7/2005,10:01
220,582022,5806589,2/7/2005,12:01
220,587124,5804379,2/7/2005,14:01
220,587939,5803807,2/7/2005,16:00
220,587931,5803676,2/7/2005,18:00
220,589602,5806186,2/7/2005,20:01
220,589601,5806190,2/7/2005,22:00
220,590296,5806057,2/8/2005,0:00
220,590645,5807080,2/8/2005,2:01
220,590821,5807304,2/8/2005,4:00
220,590798,5807338,2/8/2005,6:00
220,590827,5807315,2/8/2005,8:00
220,595337,5809996,2/8/2005,12:01
220,595336,5809994,2/8/2005,14:00
220,594791,5810566,2/8/2005,16:00
220,598945,5810348,2/8/2005,18:00
220,596771,5808166,2/8/2005,20:00
220,596804,5808158,2/8/2005,22:00
220,596783,5808172,2/9/2005,0:00
220,596329,5808169,2/9/2005,2:00
220,593418,5808968,2/9/2005,4:00
220,593266,5808824,2/9/2005,6:00
220,593265,5808843,2/9/2005,8:00
220,582019,5806565,2/9/2005,12:01
220,582197,5806424,2/9/2005,14:01
220,583201,5806931,2/9/2005,16:00
220,583196,5806932,2/9/2005,18:01
220,583189,5806918,2/9/2005,20:01
220,582865,5806985,2/9/2005,22:01
220,582021,5806570,2/10/2005,0:01
220,585316,5806192,2/10/2005,2:01
220,587314,5805872,2/10/2005,4:00
220,588781,5807265,2/10/2005,6:00
220,588776,5807139,2/10/2005,8:00
220,588367,5807131,2/10/2005,10:01
220,588322,5807162,2/10/2005,12:00
220,587373,5807366,2/10/2005,14:01
220,587533,5807195,2/10/2005,16:00
220,585530,5807325,2/10/2005,18:01
220,583162,5806275,2/10/2005,20:00
220,583239,5806256,2/10/2005,22:01
220,583688,5806088,2/11/2005,0:00
220,585310,5806161,2/11/2005,2:00
220,585413,5806147,2/11/2005,4:00
220,583583,5806236,2/11/2005,6:00
220,582028,5806531,2/11/2005,8:00
220,581979,5806560,2/11/2005,10:01
220,581958,5806483,2/11/2005,12:00
220,581904,5806531,2/11/2005,14:00
220,581966,5806509,2/11/2005,16:00
220,581953,5806515,2/11/2005,18:00
220,581966,5806569,2/11/2005,22:01
220,583440,5806547,2/12/2005,0:01
220,584156,5806163,2/12/2005,2:00
220,584166,5806120,2/12/2005,6:01
220,587064,5804942,2/12/2005,8:00
220,587223,5803081,2/12/2005,10:00
220,587176,5803078,2/12/2005,12:01
220,587196,5803036,2/12/2005,14:00
220,587131,5803027,2/12/2005,16:00
220,587187,5803047,2/12/2005,18:00
220,591896,5800124,2/12/2005,22:01
220,595659,5798717,2/13/2005,0:00
220,595955,5798578,2/13/2005,2:00
220,595938,5798519,2/13/2005,4:00
220,596210,5798727,2/13/2005,6:00
220,599288,5799232,2/13/2005,8:00
220,598607,5800021,2/13/2005,10:01
220,599133,5799897,2/13/2005,12:00
220,599180,5799826,2/13/2005,14:00
220,599150,5799882,2/13/2005,16:00
220,598715,5799948,2/13/2005,18:00
220,598705,5799954,2/13/2005,20:00
220,598720,5799921,2/13/2005,22:00
220,600111,5799667,2/14/2005,0:01
220,603881,5797864,2/14/2005,2:01
220,599925,5794513,2/14/2005,4:01
220,600238,5794286,2/14/2005,6:01
220,599129,5794696,2/14/2005,8:01
220,594031,5793470,2/14/2005,10:01
220,592397,5793775,2/14/2005,12:01
220,592286,5794082,2/14/2005,14:00
220,592286,5794066,2/14/2005,16:00
220,588227,5792392,2/14/2005,20:01
220,588231,5792404,2/14/2005,22:00
220,588238,5792400,2/15/2005,0:00
220,588087,5792481,2/15/2005,2:00
220,588239,5792394,2/15/2005,4:00
220,588239,5792385,2/15/2005,6:00
220,588233,5792387,2/15/2005,8:00
220,583711,5792217,2/15/2005,10:01
220,584522,5792320,2/15/2005,12:00
220,583485,5792617,2/15/2005,14:00
220,584375,5792403,2/15/2005,18:00
220,584375,5792525,2/15/2005,20:00
220,584373,5792503,2/15/2005,22:01
220,584518,5792234,2/16/2005,0:00
220,584372,5792389,2/16/2005,2:01
220,584974,5793098,2/16/2005,4:00
220,584925,5793130,2/16/2005,6:01
220,584919,5793169,2/16/2005,8:00
220,584544,5792170,2/16/2005,10:01
220,584614,5792638,2/16/2005,12:00
220,584466,5792211,2/16/2005,14:00
220,585053,5793065,2/16/2005,16:00
220,586768,5795968,2/16/2005,18:00
220,586771,5796156,2/16/2005,20:00
220,585654,5794505,2/16/2005,22:01
220,585151,5793259,2/17/2005,0:01
220,585055,5793196,2/17/2005,2:01
220,584596,5792347,2/17/2005,4:00
220,584605,5792320,2/17/2005,6:01
220,584456,5792546,2/17/2005,8:00
220,584532,5792564,2/17/2005,10:00
220,584548,5792409,2/17/2005,12:00
220,584949,5793146,2/17/2005,14:00
220,584965,5793131,2/17/2005,16:00
220,585237,5793758,2/17/2005,18:00
220,586386,5797504,2/17/2005,20:01
220,586744,5798731,2/17/2005,22:01
220,590238,5805025,2/18/2005,0:01
220,590390,5805894,2/18/2005,2:00
220,590070,5806104,2/18/2005,4:00
220,590068,5806112,2/18/2005,6:00
220,590066,5806112,2/18/2005,8:00
220,590068,5806103,2/18/2005,10:01
220,591762,5805044,2/18/2005,12:01
220,591643,5804953,2/18/2005,14:00
220,591616,5804960,2/18/2005,16:00
220,591618,5804960,2/18/2005,18:00
220,592594,5806055,2/18/2005,20:01
220,592079,5807147,2/18/2005,22:01
220,592093,5807151,2/19/2005,0:00
220,592077,5807124,2/19/2005,2:01
220,592098,5807161,2/19/2005,4:00
220,592110,5807178,2/19/2005,6:00
220,592099,5807163,2/19/2005,8:00
220,586482,5808522,2/19/2005,12:00
220,586418,5808752,2/19/2005,14:01
220,586421,5808730,2/19/2005,16:00
220,584241,5809920,2/19/2005,18:01
220,582583,5810384,2/19/2005,20:01
220,582587,5810382,2/19/2005,22:00
220,582580,5810380,2/20/2005,0:01
220,582578,5810385,2/20/2005,2:00
220,582587,5810395,2/20/2005,4:00
220,582592,5810404,2/20/2005,6:00
220,584862,5811838,2/20/2005,8:01
220,594597,5810725,2/20/2005,10:01
220,595383,5811090,2/20/2005,12:01
220,595351,5810977,2/20/2005,14:01
220,595278,5810588,2/20/2005,16:00
220,598094,5810526,2/20/2005,18:00
220,600077,5809653,2/20/2005,20:00
220,601065,5807906,2/20/2005,22:01
220,599829,5806744,2/21/2005,0:01
220,600342,5804783,2/21/2005,2:00
220,600354,5804789,2/21/2005,4:01
220,600350,5804795,2/21/2005,6:00
220,600362,5804786,2/21/2005,8:00
220,600340,5804811,2/21/2005,10:00
220,598208,5808830,2/21/2005,14:00
220,598889,5808773,2/21/2005,16:00
220,597574,5807127,2/21/2005,18:00
220,598113,5806294,2/21/2005,20:01
220,599088,5806861,2/21/2005,22:00
220,602071,5803468,2/22/2005,6:00
220,602062,5803405,2/22/2005,8:01
220,602061,5803466,2/22/2005,10:00
220,602070,5803459,2/22/2005,12:00
220,605100,5799972,2/22/2005,14:01
220,605686,5800134,2/22/2005,16:01
220,605705,5800145,2/22/2005,18:00
220,605688,5800141,2/22/2005,20:00
220,605688,5800130,2/22/2005,22:00
220,605698,5800126,2/23/2005,0:00
220,605041,5799289,2/23/2005,2:00
220,605030,5799376,2/23/2005,4:01
220,605647,5800155,2/23/2005,6:01
220,605481,5800167,2/23/2005,8:00
220,605039,5800237,2/23/2005,10:01
220,602757,5802357,2/23/2005,12:00
220,602986,5802120,2/23/2005,14:00
220,603002,5802111,2/23/2005,16:00
220,602817,5802393,2/23/2005,18:01
220,602741,5802408,2/23/2005,20:01
220,602689,5802511,2/23/2005,22:00
220,602675,5802292,2/24/2005,0:01
220,601412,5800316,2/24/2005,2:01
220,601415,5800293,2/24/2005,4:01
220,601404,5800266,2/24/2005,6:00
220,601434,5800270,2/24/2005,8:00
220,600141,5800091,2/24/2005,10:00
220,600133,5800057,2/24/2005,12:00
220,600142,5800048,2/24/2005,14:00
220,600142,5800074,2/24/2005,16:00
220,599366,5798816,2/24/2005,18:00
220,600467,5798060,2/24/2005,20:01
220,601071,5798798,2/24/2005,22:01
220,601122,5798606,2/25/2005,2:01
220,601068,5798773,2/25/2005,4:00
220,601095,5798799,2/25/2005,6:00
220,600518,5796739,2/25/2005,8:00
220,599627,5795043,2/25/2005,10:01
220,599575,5795040,2/25/2005,12:01
220,599577,5795046,2/25/2005,14:01
220,599577,5795052,2/25/2005,16:00
220,599587,5795028,2/25/2005,18:00
220,597434,5796106,2/25/2005,20:01
220,597440,5795962,2/25/2005,22:00
220,592749,5799370,2/26/2005,0:01
220,591757,5805733,2/26/2005,2:00
220,590603,5806450,2/26/2005,4:00
220,590289,5806130,2/26/2005,6:00
220,590291,5806126,2/26/2005,8:00
220,590272,5806112,2/26/2005,10:00
220,590251,5806119,2/26/2005,12:00
220,590246,5806092,2/26/2005,14:00
220,590036,5806072,2/26/2005,16:01
220,590040,5806086,2/26/2005,18:00
220,585253,5806591,2/26/2005,20:00
220,583117,5806106,2/26/2005,22:00
220,582163,5805919,2/27/2005,0:01
220,581610,5806663,2/27/2005,2:00
220,582514,5806124,2/27/2005,4:00
220,582512,5806112,2/27/2005,6:00
220,582005,5806627,2/27/2005,8:00
220,582142,5806562,2/27/2005,10:00
220,582126,5806560,2/27/2005,12:00
220,582105,5806963,2/27/2005,16:01
220,581391,5807682,2/27/2005,18:01
220,583664,5811048,2/27/2005,22:00
220,584318,5810681,2/28/2005,0:00
220,584283,5810698,2/28/2005,2:01
220,584305,5810715,2/28/2005,4:00
220,584379,5810694,2/28/2005,6:00
220,584384,5810704,2/28/2005,8:00
220,584382,5810696,2/28/2005,10:00
220,584338,5810658,2/28/2005,12:01
220,584357,5810624,2/28/2005,14:00
220,584699,5810422,2/28/2005,16:00
220,584251,5810640,2/28/2005,18:00
220,584116,5810457,2/28/2005,20:00
220,584092,5810490,2/28/2005,22:00
220,584318,5810694,3/1/2005,0:01
220,584321,5810657,3/1/2005,2:00
220,584313,5810704,3/1/2005,4:01
220,584323,5810651,3/1/2005,6:01
220,584425,5810540,3/1/2005,10:01
220,584534,5810419,3/1/2005,12:00
220,584492,5810427,3/1/2005,14:01
220,584530,5810428,3/1/2005,16:00
220,584527,5810423,3/1/2005,18:00
220,589053,5808684,3/1/2005,20:01
220,593912,5807298,3/1/2005,22:00
220,595129,5808669,3/2/2005,0:00
220,598173,5810560,3/2/2005,2:00
220,601232,5808132,3/2/2005,4:00
220,601173,5808181,3/2/2005,6:00
220,601236,5808129,3/2/2005,8:01
220,602727,5807776,3/2/2005,10:01
220,602841,5807692,3/2/2005,12:00
220,602733,5807778,3/2/2005,14:00
220,602777,5807721,3/2/2005,16:00
220,602732,5807775,3/2/2005,18:01
220,602729,5807788,3/2/2005,20:00
220,603463,5807504,3/2/2005,22:01
220,605064,5803288,3/3/2005,0:01
220,605736,5800109,3/3/2005,2:01
220,605887,5800151,3/3/2005,4:00
220,604122,5800164,3/3/2005,6:01
220,604250,5799886,3/3/2005,8:01
220,602841,5796716,3/3/2005,10:01
220,602849,5796750,3/3/2005,12:00
220,602828,5797530,3/3/2005,16:00
220,600750,5793525,3/3/2005,18:01
220,600706,5793410,3/3/2005,20:00
220,600684,5793316,3/4/2005,0:01
220,598841,5796983,3/4/2005,4:00
220,599096,5796945,3/4/2005,6:00
220,598814,5796773,3/4/2005,8:01
220,598469,5795783,3/4/2005,10:01
220,598517,5795799,3/4/2005,12:00
220,598523,5795772,3/4/2005,14:00
220,598528,5795773,3/4/2005,16:00
220,598527,5795776,3/4/2005,18:00
220,598527,5795780,3/4/2005,20:00
220,598521,5795794,3/4/2005,22:01
220,599275,5797677,3/5/2005,0:01
220,601075,5798830,3/5/2005,4:01
220,600666,5799027,3/5/2005,6:00
220,598946,5799920,3/5/2005,8:00
220,595108,5803405,3/5/2005,10:00
220,595171,5803461,3/5/2005,12:00
220,595227,5803445,3/5/2005,14:01
220,595169,5803434,3/5/2005,16:01
220,595195,5803402,3/5/2005,18:00
220,599200,5797689,3/5/2005,22:01
220,601085,5798793,3/6/2005,0:00
220,599192,5802870,3/6/2005,2:00
220,597447,5806948,3/6/2005,4:00
220,592028,5805694,3/6/2005,6:00
220,593848,5806704,3/6/2005,10:01
220,593850,5806702,3/6/2005,12:00
220,591957,5805082,3/6/2005,16:00
220,591625,5805140,3/6/2005,18:00
220,590273,5806117,3/6/2005,20:01
220,590280,5806128,3/6/2005,22:01
220,590280,5806130,3/7/2005,0:00
220,590284,5806130,3/7/2005,2:00
220,590293,5806124,3/7/2005,4:00
220,591019,5805662,3/7/2005,6:00
220,591131,5805402,3/7/2005,8:01
220,589877,5806014,3/7/2005,10:00
220,589077,5806070,3/7/2005,12:00
220,588877,5805917,3/7/2005,14:01
220,588890,5805897,3/7/2005,16:00
220,588890,5805886,3/7/2005,18:00
220,588882,5805916,3/7/2005,20:01
220,588884,5805876,3/7/2005,22:01
220,590837,5806849,3/8/2005,0:01
220,591408,5807228,3/8/2005,2:00
220,593879,5806164,3/8/2005,4:01
220,595899,5806093,3/8/2005,6:00
220,601208,5807329,3/8/2005,10:01
220,601094,5807340,3/8/2005,12:00
220,601014,5807237,3/8/2005,14:01
220,601057,5807248,3/8/2005,16:00
220,601072,5807248,3/8/2005,18:00
220,601059,5807258,3/8/2005,20:01
220,601056,5807133,3/8/2005,22:01
220,601169,5807255,3/9/2005,2:00
220,601655,5806913,3/9/2005,4:01
220,604489,5801041,3/9/2005,6:01
220,603136,5801871,3/9/2005,8:00
220,603137,5801881,3/9/2005,10:00
220,603142,5801892,3/9/2005,12:00
220,603139,5801890,3/9/2005,14:01
220,599793,5804497,3/9/2005,18:01
220,599790,5804471,3/9/2005,20:01
220,599880,5797104,3/10/2005,0:01
220,599941,5797059,3/10/2005,2:00
220,600612,5797577,3/10/2005,4:00
220,602079,5797662,3/10/2005,6:00
220,602334,5796942,3/10/2005,8:01
220,599792,5794672,3/10/2005,10:01
220,598816,5795554,3/10/2005,12:00
220,598870,5795533,3/10/2005,16:01
220,598865,5795511,3/10/2005,18:00
220,598597,5797101,3/10/2005,20:01
220,600609,5797558,3/10/2005,22:01
220,600850,5797600,3/11/2005,0:00
220,601358,5797549,3/11/2005,2:00
220,600822,5798646,3/11/2005,4:00
220,598321,5801964,3/11/2005,10:01
220,598246,5802747,3/11/2005,12:01
220,598297,5801927,3/11/2005,18:00
