"","burst_","x1_","x2_","y1_","y2_","sl_","ta_","t1_","t2_","dt_","step_id_","case_","berries","grid_id","tslv","year"
"901",15,558633.1717,557783.690760789,7633239.275,7631719.28272968,1741.26229153522,-0.19153837027612,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,484,4,2005
"902",15,558633.1717,559362.791070274,7633239.275,7632739.56770921,884.336927845076,1.28837579217401,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,3,485,472,2005
"903",15,558633.1717,559704.898373953,7633239.275,7632770.09722312,1169.92557454793,1.47624376694594,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,485,472,2005
"904",15,558633.1717,558553.330376974,7633239.275,7633195.77325601,90.9232566129853,-0.753822984650479,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,3,510,472,2005
"905",15,558633.1717,559377.754066498,7633239.275,7633279.21640644,745.652879326713,1.94247839882314,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,511,472,2005
"906",15,558633.1717,558638.244798779,7633239.275,7633267.68996876,28.8642820984078,-3.00017657009767,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,510,472,2005
"907",15,558633.1717,559018.473445324,7633239.275,7633419.48136752,425.360752591369,2.32636400831021,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,511,472,2005
"908",15,558633.1717,558610.463363213,7633239.275,7633223.00860054,27.9332116155132,-0.631111427954335,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,3,510,472,2005
"909",15,558633.1717,558891.010097699,7633239.275,7633114.34559973,286.510024922453,1.43769513491614,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,3,511,472,2005
"910",15,558633.1717,556848.225070793,7633239.275,7633400.18566366,1792.18489860756,-1.34261129035468,2005-06-12 12:18:00,2005-06-12 16:18:00,4,85,FALSE,1,510,472,2005
"911",15,557994.9728,559309.7911,7631301.062,7630847.108,1390.97857500787,1.55644130168076,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,TRUE,1,484,476,2005
"912",15,557994.9728,557711.641792159,7631301.062,7632060.78780353,810.838921463075,2.26020420230159,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,3,484,476,2005
"913",15,557994.9728,557725.62344394,7631301.062,7630927.49513469,460.544545580398,-1.86304535834312,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,458,476,2005
"914",15,557994.9728,557524.064605112,7631301.062,7631730.04622367,637.010197856084,2.73519435238916,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,484,476,2005
"915",15,557994.9728,558062.076742067,7631301.062,7631284.50704498,69.1158851263048,0.0905695922305452,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,484,476,2005
"916",15,557994.9728,558191.104328697,7631301.062,7632283.53584659,1001.85948904522,1.70620205685056,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,484,476,2005
"917",15,557994.9728,557959.403299124,7631301.062,7631480.18086528,182.616421200079,2.09927230565224,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,3,484,476,2005
"918",15,557994.9728,559966.800747187,7631301.062,7633280.2886296,2793.82238243697,1.11971650967698,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,511,476,2005
"919",15,557994.9728,558531.376824429,7631301.062,7631838.39651125,759.248084883076,1.11871051347172,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,0,484,476,2005
"920",15,557994.9728,558008.494581387,7631301.062,7631305.40559276,14.202301571767,0.643263449041179,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,484,476,2005
"921",15,557994.9728,558945.549835691,7631301.062,7632199.9581622,1308.28552357807,1.08990763298644,2005-06-12 16:18:00,2005-06-12 20:18:00,4,86,FALSE,1,485,476,2005
"922",15,559309.7911,561050.3374,7630847.108,7630294.594,1826.13612379798,0.0250693673669451,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,TRUE,2,459,480,2005
"923",15,559309.7911,560000.346512669,7630847.108,7633671.59564134,2907.67900808348,1.63838782122616,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,3,511,4,2005
"924",15,559309.7911,564850.897868671,7630847.108,7628249.37222322,6119.81171179243,-0.13101076058612,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,3,436,480,2005
"925",15,559309.7911,559318.210635859,7630847.108,7630710.44944025,136.91767795621,-1.20188769123391,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,3,459,480,2005
"926",15,559309.7911,558542.490316751,7630847.108,7631207.28610948,847.631265657362,3.01009211164986,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,0,484,480,2005
"927",15,559309.7911,558686.41311058,7630847.108,7628958.86948721,1988.47801066355,-1.58229131362048,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,1,432,480,2005
"928",15,559309.7911,560207.912738677,7630847.108,7629682.11753823,1470.99464780383,-0.606660033698098,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,2,459,480,2005
"929",15,559309.7911,560993.41894251,7630847.108,7632635.40764415,2456.13890676842,1.12291346932895,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,1,486,480,2005
"930",15,559309.7911,559359.448557775,7630847.108,7630573.96871192,277.616522936899,-1.08358142461056,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,3,459,480,2005
"931",15,559309.7911,559309.795392472,7630847.108,7630847.12504178,0.0175740616244982,1.63142607118397,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,1,459,480,2005
"932",15,559309.7911,558756.58789187,7630847.108,7628900.66807207,2023.52716376942,-1.54033090443131,2005-06-12 20:18:00,2005-06-13 00:18:00,4,87,FALSE,3,432,480,2005
"933",16,562601.1834,562556.716787405,7629752.861,7629796.98523804,62.6436590444363,-1.9927988205148,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,1,460,12,2005
"934",16,562601.1834,561438.966882066,7629752.861,7629388.71859397,1217.92730752974,-0.907636134138876,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,1,460,12,2005
"935",16,562601.1834,562481.688659681,7629752.861,7629408.27651797,364.715585383112,0.025728359836806,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,3,460,12,2005
"936",16,562601.1834,562305.470572558,7629752.861,7629865.80181704,316.546528125671,-1.57609539989328,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,1,460,12,2005
"937",16,562601.1834,562678.29305597,7629752.861,7629661.29640983,119.707866145357,1.05944070920893,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,1,460,12,2005
"938",16,562601.1834,562110.900744835,7629752.861,7629870.6227107,504.22703464034,-1.44699132254278,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,3,460,12,2005
"939",16,562601.1834,562602.578310113,7629752.861,7629474.23732125,278.627170488048,0.364537406010478,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,3,460,12,2005
"940",16,562601.1834,562602.035564288,7629752.861,7629751.98571044,1.2216037782153,1.13154306803735,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,1,460,12,2005
"941",16,562601.1834,563422.317814869,7629752.861,7630678.742677,1237.54539596859,2.77561162561692,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,0,461,492,2005
"942",16,562601.1834,562899.440309828,7629752.861,7629535.54047205,369.033055601753,1.30064040608035,2005-06-13 08:18:00,2005-06-13 12:18:00,4,88,FALSE,3,461,492,2005
"943",16,562589.7668,563173.8384,7629722.487,7628468.985,1382.89800705948,0.795571047598908,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,TRUE,3,460,496,2005
"944",16,562589.7668,563957.806224736,7629722.487,7629382.72576164,1409.59908013789,0.891325222692877,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,1,461,4,2005
"945",16,562589.7668,562205.212447533,7629722.487,7629864.63859759,409.986739664033,-2.36091086011684,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,3,460,496,2005
"946",16,562589.7668,562590.609586591,7629722.487,7629716.79645998,5.75261113727864,-0.289005760435333,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,1,460,496,2005
"947",16,562589.7668,561155.462679358,7629722.487,7628903.69902523,1651.55746436933,-1.48811837199335,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,1,434,496,2005
"948",16,562589.7668,562542.413940509,7629722.487,7629061.32309047,662.857457198754,-0.507538401279451,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,3,460,496,2005
"949",16,562589.7668,562586.663298039,7629722.487,7629468.97389024,253.532105553264,-0.448281397061232,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,3,460,496,2005
"950",16,562589.7668,562547.150189296,7629722.487,7629482.59005859,243.652863737875,-0.611851422004675,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,3,460,496,2005
"951",16,562589.7668,562598.313295678,7629722.487,7628616.34215315,1106.17786309425,-0.428313803877844,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,1,434,496,2005
"952",16,562589.7668,563083.619632822,7629722.487,7629290.22885075,656.306123754877,0.41576929202339,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,1,461,4,2005
"953",16,562589.7668,562033.98265866,7629722.487,7629198.04090105,764.159487589054,-1.25044058064712,2005-06-13 12:18:00,2005-06-13 16:18:00,4,89,FALSE,0,460,496,2005
"954",16,563173.8384,563808.9635,7628468.985,7628200.584,689.509238118845,0.734924055961827,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,TRUE,2,435,500,2005
"955",16,563173.8384,563306.227670793,7628468.985,7628430.56845931,137.850461078958,0.117410029609194,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,1,435,500,2005
"956",16,563173.8384,563529.217581847,7628468.985,7628456.72088405,355.590735860654,0.365335985605838,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,1,435,500,2005
"957",16,563173.8384,563472.938435451,7628468.985,7627494.25178913,1019.59092952916,-0.873231843001591,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,3,435,500,2005
"958",16,563173.8384,563141.478270759,7628468.985,7628407.6322826,69.3637794325615,-1.65632516760604,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,1,435,500,2005
"959",16,563173.8384,561670.711462348,7628468.985,7624452.38672103,4288.64224730251,-1.52905850478687,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,1,382,500,2005
"960",16,563173.8384,563146.371806887,7628468.985,7628558.3187696,93.4608802020704,2.2689155992309,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,3,435,500,2005
"961",16,563173.8384,563370.536019515,7628468.985,7628441.27872036,198.639350215495,0.259895657802482,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,3,435,500,2005
"962",16,563173.8384,563208.548522168,7628468.985,7628471.43090126,34.7961925196495,0.470182464638658,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,3,435,500,2005
"963",16,563173.8384,563009.773130679,7628468.985,7628564.99014906,190.090508028851,3.01198537637419,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,3,435,500,2005
"964",16,563173.8384,562473.243295517,7628468.985,7627431.55677804,1251.83497960219,-1.76493294664043,2005-06-13 16:18:00,2005-06-13 20:18:00,4,90,FALSE,1,434,500,2005
"965",16,563808.9635,563819.067,7628200.584,7628270.813,70.9520482670619,1.82774388375461,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,TRUE,1,435,4,2005
"966",16,563808.9635,563749.594740923,7628200.584,7628370.46709286,179.958091767506,0.479085767484082,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,1,435,4,2005
"967",16,563808.9635,563368.870578472,7628200.584,7627673.54503079,686.623517397289,2.58873906408439,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,1,435,4,2005
"968",16,563808.9635,563568.671365379,7628200.584,7628291.25567848,256.830027915136,1.35286097992616,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,1,435,4,2005
"969",16,563808.9635,563288.114074987,7628200.584,7630760.63609189,2612.49896396187,0.343597900172833,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,0,461,504,2005
"970",16,563808.9635,562579.261931399,7628200.584,7624195.68008042,4189.44165168162,2.98656622192592,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,3,382,504,2005
"971",16,563808.9635,563638.68274277,7628200.584,7627973.85984368,283.547843123071,2.64030575235517,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,1,435,4,2005
"972",16,563808.9635,563940.454368661,7628200.584,7628126.27977103,151.032999652497,-1.94226671506289,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,3,435,4,2005
"973",16,563808.9635,563518.126973765,7628200.584,7629091.90167915,937.567645644631,0.458291499925819,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,1,461,504,2005
"974",16,563808.9635,563808.926742332,7628200.584,7628200.58976517,0.0372070337301054,1.55810577666044,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,2,435,4,2005
"975",16,563808.9635,564698.008098034,7628200.584,7628944.21030605,1159.04287251881,-0.731346798522388,2005-06-13 20:18:00,2005-06-14 00:18:00,4,91,FALSE,0,435,4,2005
"976",16,563819.067,563966.0044,7628270.813,7627581.438,704.860617529268,-2.78870474069056,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,TRUE,1,435,4,2005
"977",16,563819.067,563826.066351609,7628270.813,7628261.80996425,11.4037527027273,0.450831623747048,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,1,435,4,2005
"978",16,563819.067,563697.806501554,7628270.813,7628571.17959083,323.920047807092,-2.9678967526827,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,2,435,4,2005
"979",16,563819.067,563654.90307859,7628270.813,7628259.68070312,164.540940578434,-1.71309113502498,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,1,435,4,2005
"980",16,563819.067,563790.716157159,7628270.813,7628264.79614503,28.9822848228597,-1.57167401075581,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,2,435,4,2005
"981",16,563819.067,563906.146159463,7628270.813,7628422.42075855,174.836187512829,2.41022768756059,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,3,435,4,2005
"982",16,563819.067,564164.183007011,7628270.813,7628129.4216229,372.956538774672,0.97195929807819,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,3,435,4,2005
"983",16,563819.067,563691.425545329,7628270.813,7628258.19480258,128.263634194798,-1.68226313236337,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,1,435,4,2005
"984",16,563819.067,562652.832186937,7628270.813,7627376.6694802,1469.55648860338,-1.12670054275071,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,1,434,508,2005
"985",16,563819.067,563762.035582976,7628270.813,7628289.42210292,59.9906762675646,-2.09620287378579,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,1,435,4,2005
"986",16,563819.067,561995.175671087,7628270.813,7630300.08223815,2728.4635274414,-2.61944848418577,2005-06-14 00:18:00,2005-06-14 04:18:00,4,92,FALSE,3,460,508,2005
"987",16,563966.0044,563996.6059,7627581.438,7627551.384,42.8916625730175,0.584421075588786,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,TRUE,1,435,4,2005
"988",16,563966.0044,562164.967550796,7627581.438,7629558.5557715,2674.45852735725,3.08599520360543,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,460,4,2005
"989",16,563966.0044,563390.611168404,7627581.438,7627099.5560191,750.524892648189,-1.66803843495095,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"990",16,563966.0044,565041.000067562,7627581.438,7626502.72727186,1522.90266277078,-0.0107511013555799,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,410,512,2005
"991",16,563966.0044,564029.490311077,7627581.438,7627501.15145097,102.354242020338,-0.125354303815501,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"992",16,563966.0044,563967.468126651,7627581.438,7627581.97604449,1.55948311447923,1.12862639539771,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"993",16,563966.0044,564877.801034147,7627581.438,7627153.04356235,1007.41992051345,0.337145870615838,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,3,436,512,2005
"994",16,563966.0044,563956.321870331,7627581.438,7627544.69967786,37.9928374089146,-1.05211838155821,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"995",16,563966.0044,564569.589413879,7627581.438,7627759.30646151,629.247215789333,1.06294710704127,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"996",16,563966.0044,563911.888198627,7627581.438,7627552.22646228,61.4969689263816,-1.87024777682051,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"997",16,563966.0044,563962.810828442,7627581.438,7627584.78903196,4.62907274956637,3.10851157361622,2005-06-14 04:18:00,2005-06-14 08:18:00,4,93,FALSE,1,435,4,2005
"998",16,563996.6059,563962.5698,7627551.384,7627552.438,34.0524157616589,-2.39617785891865,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,TRUE,1,435,4,2005
"999",16,563996.6059,564110.152554488,7627551.384,7627906.65368153,372.973711353611,-1.84918545085616,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,435,4,2005
"1000",16,563996.6059,564610.93138636,7627551.384,7627813.60608237,667.949267290096,-2.70720264507622,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,2,435,4,2005
"1001",16,563996.6059,562479.33295788,7627551.384,7624426.0379587,3474.17688939177,1.14979446588635,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,382,516,2005
"1002",16,563996.6059,562840.36189865,7627551.384,7627047.10870527,1261.42529050788,0.442219076969537,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,3,435,4,2005
"1003",16,563996.6059,563988.059029501,7627551.384,7627585.75558997,35.4182889497396,-1.29612116239425,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,435,4,2005
"1004",16,563996.6059,565838.655782938,7627551.384,7627927.99237558,1880.15468506875,-2.90896403962513,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,436,516,2005
"1005",16,563996.6059,565439.709526287,7627551.384,7628185.40323518,1576.23870869348,-2.69667809929245,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,436,516,2005
"1006",16,563996.6059,565133.987963332,7627551.384,7626957.13850142,1283.26367928578,2.69109001761694,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,2,410,516,2005
"1007",16,563996.6059,563010.136003556,7627551.384,7626126.21479795,1733.27150529348,0.996296981077337,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,2,409,516,2005
"1008",16,563996.6059,565552.896708988,7627551.384,7624768.66759466,3188.34622879869,2.11168625328634,2005-06-14 08:18:00,2005-06-14 12:18:00,4,94,FALSE,1,384,516,2005
"1009",16,563962.5698,564019.8698,7627552.438,7627117.369,438.826075753377,1.73270313236787,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,TRUE,1,435,4,2005
"1010",16,563962.5698,564182.0394493,7627552.438,7626595.79752373,981.492703892266,0.0945650910202552,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,409,4,2005
"1011",16,563962.5698,563806.085865464,7627552.438,7626826.46399696,742.647611494665,-0.343251692049475,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,2,409,4,2005
"1012",16,563962.5698,562506.767986055,7627552.438,7630970.81903028,3715.46602591107,-2.8699309841761,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,0,460,520,2005
"1013",16,563962.5698,563737.816062756,7627552.438,7627355.09384601,299.09690322557,-0.98119325395507,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,435,4,2005
"1014",16,563962.5698,562607.366787745,7627552.438,7626266.47697416,1868.22668978148,-0.942558203786037,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,408,520,2005
"1015",16,563962.5698,564491.090396054,7627552.438,7627659.69523022,539.294107040114,1.64006628245715,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,2,435,4,2005
"1016",16,563962.5698,563962.872763225,7627552.438,7627549.45924186,2.99412537908456,-0.0295902266568824,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,435,4,2005
"1017",16,563962.5698,566077.244737115,7627552.438,7627785.02642215,2127.42742855778,1.54939421074503,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,436,520,2005
"1018",16,563962.5698,563358.323451398,7627552.438,7627662.6128037,614.208545340665,-1.88209891186893,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,3,435,4,2005
"1019",16,563962.5698,563963.638299812,7627552.438,7627537.08907647,15.3860698459646,-0.0614477146684784,2005-06-14 12:18:00,2005-06-14 16:18:00,4,95,FALSE,1,435,4,2005
"1020",16,564019.8698,563382.7513,7627117.369,7626894.696,674.909807286128,-1.36551647172328,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,TRUE,1,435,4,2005
"1021",16,564019.8698,564475.494431386,7627117.369,7625617.23569282,1567.79901264297,1.52943555662734,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,3,409,4,2005
"1022",16,564019.8698,564635.634630485,7627117.369,7627668.30336009,826.253590365713,-2.74793426238938,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,3,435,4,2005
"1023",16,564019.8698,563095.548887881,7627117.369,7625587.60102473,1787.33298708974,0.691048070133074,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,1,409,4,2005
"1024",16,564019.8698,562683.768362471,7627117.369,7626743.58398913,1387.40127061864,-0.0634451892856083,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,3,408,524,2005
"1025",16,564019.8698,559264.107586503,7627117.369,7631109.83841826,6209.43526313474,-1.0345969023995,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,1,485,524,2005
"1026",16,564019.8698,564134.149832677,7627117.369,7627160.22692439,122.052150951251,-3.11902907621912,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,3,435,4,2005
"1027",16,564019.8698,563340.853313703,7627117.369,7628214.77320008,1290.48803443296,-1.35293501348215,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,3,435,4,2005
"1028",16,564019.8698,564220.296713652,7627117.369,7627508.5307602,439.520728017994,-2.38053523510153,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,1,435,4,2005
"1029",16,564019.8698,564354.211397423,7627117.369,7626420.13128499,773.255931112686,1.68169920684116,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,1,409,4,2005
"1030",16,564019.8698,564303.450121169,7627117.369,7626699.74605181,504.803650352023,1.83108292636491,2005-06-14 16:18:00,2005-06-14 20:18:00,4,96,FALSE,1,409,4,2005
"1031",16,563382.7513,563243.6782,7626894.696,7626178.638,729.4384048759,1.04273472855926,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,TRUE,1,409,528,2005
"1032",16,563382.7513,563069.274855686,7626894.696,7627055.26534132,352.207317513244,-1.85234101585154,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,3,435,4,2005
"1033",16,563382.7513,564447.11858168,7626894.696,7626423.27392705,1164.09470455678,1.34568374939222,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,3,409,528,2005
"1034",16,563382.7513,563402.789667601,7626894.696,7626899.12555798,20.5221139259925,1.98018375674745,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,3,409,528,2005
"1035",16,563382.7513,563480.460349998,7626894.696,7626868.60315234,101.133056665954,1.50167163328869,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,3,409,528,2005
"1036",16,563382.7513,561919.039356959,7626894.696,7625823.39094367,1813.87628462438,-0.747141690051829,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,3,408,528,2005
"1037",16,563382.7513,562805.799509331,7626894.696,7626841.89932714,579.362457725425,-1.28770864246758,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,1,409,528,2005
"1038",16,563382.7513,564124.967210897,7626894.696,7627065.81253188,761.685844605649,1.98921746107727,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,1,435,4,2005
"1039",16,563382.7513,563384.717910732,7626894.696,7626900.04560877,5.69963786018461,2.98114197986815,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,1,409,528,2005
"1040",16,563382.7513,563373.182331541,7626894.696,7626892.74177837,9.76648040741485,-1.17750951831225,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,1,409,528,2005
"1041",16,563382.7513,563341.904452931,7626894.696,7626875.12080674,45.2951775195532,-0.932067027316885,2005-06-14 20:18:00,2005-06-15 00:18:00,4,97,FALSE,1,409,528,2005
"1042",17,555279.8792,556356.547235619,7627143.613,7626335.81263269,1346.01467018511,-2.75792842867408,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,1,405,564,2005
"1043",17,555279.8792,552974.710330315,7627143.613,7627498.31459749,2332.29859602596,0.874668392296309,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,3,430,12,2005
"1044",17,555279.8792,555614.04244579,7627143.613,7625881.94311507,1305.17277529377,2.85705252983161,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,1,405,564,2005
"1045",17,555279.8792,555253.957376962,7627143.613,7627081.75150984,67.0729817061355,2.20133637744766,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,1,431,564,2005
"1046",17,555279.8792,554692.336121676,7627143.613,7627081.7271771,590.793300540055,1.13228614308052,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,1,430,12,2005
"1047",17,555279.8792,555622.438386544,7627143.613,7627323.49299058,386.915504080475,-1.63071906977071,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,1,431,564,2005
"1048",17,555279.8792,554319.249599605,7627143.613,7629886.26594699,2906.02037446588,-0.206550558382935,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,3,456,564,2005
"1049",17,555279.8792,555884.268860769,7627143.613,7626620.51960993,799.3206845693,-2.82766793320279,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,3,405,564,2005
"1050",17,555279.8792,555268.650195854,7627143.613,7627150.33853714,13.0890558827472,0.487701070976749,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,3,431,564,2005
"1051",17,555279.8792,555554.373928702,7627143.613,7628200.00745643,1091.47450894143,-0.797672322713153,2005-06-16 08:18:00,2005-06-16 12:18:00,4,98,FALSE,2,431,564,2005
